,fromId,toId,val,tokenId,address,transaction_hash,block_number
106,0,665756,0.0,0x94fccd6f30efd0dec7bc5ee823a632519ac12fbe68872358584228fc54d24d58,0xd1e5b0ff1287aa9f9a268759062e4ab08b9dacbe,0xc58265c1fb62c4a3ad046192d7274d65917e4a03c32594ccdaed96634192361f,11871053
107,949417,879057,0.0,0x00000000000000000000000000000000000000000000000000000001122ebc29,0xf8cceddfcd5329de91be6a55edf99b7d2f60924e,0x645591e9c9d0f1c725d01f2ee4858fa774842acef6d77ce2f013f48df9b7b199,11871229
108,0,613977,0.0,0x0d177341b870a90a3783996bce824019743c3099b886f5f8f3da67b6874c54e8,0xd1e5b0ff1287aa9f9a268759062e4ab08b9dacbe,0x39115c76f2e85f064ca7fa9732a0a0efbd7f5b3293c82a2e04877af7fba8e5bd,11871053
109,0,1068301,0.0,0xd7c6e504085a9c3982145b63f14a4a5efb9413e24cade05256673f0413624e4c,0xd1e5b0ff1287aa9f9a268759062e4ab08b9dacbe,0xec896f70dc775ba65757cd9b2f54dd0e02b83ea29218e40467e77a350d2b2bc6,11871053
110,0,72785,0.0,0xd867e861a9b1fcb74790322189b7d8aba1b0682a0c7e70ab1cafc317f1bf8515,0xd1e5b0ff1287aa9f9a268759062e4ab08b9dacbe,0xb7e9bc26164169033a636ba842216c306f93369cba2b9f986bb53a60955c2945,11871053
111,0,1066911,0.0,0xacbd053239aae3cf0ddaaf8edffe8fe33cbc7af43aba3f99f870ceaeb7161574,0xd1e5b0ff1287aa9f9a268759062e4ab08b9dacbe,0x9e9eab264ed83fe1800b6a370aa26aa0452cf4b0b6e7cd3cfd2851a124e22f60,11871053
112,0,884689,0.0,0xc08183d0cd4dc55123033308d6c5ae520119334496104e6f722a3f5adc664288,0xd1e5b0ff1287aa9f9a268759062e4ab08b9dacbe,0x0ec77f274234249e76c8473c23687cef34df9607465f6db9c30300eceb4cb26c,11871053
113,0,758076,0.0,0xe5d18de60276ca97cc736645a2459a510b7821b269666735f17bc00347f8af08,0xd1e5b0ff1287aa9f9a268759062e4ab08b9dacbe,0xa264fb59afa1cbd3851dd5855fd8f1ca513bf638dd9cf08eeadaee4b434f245f,11871053
114,0,144520,0.0,0x07c5101894dd394fb17d17c2cc7c82ef0d291bb0ce28bd4d0226ac43fd7fb9ba,0xd1e5b0ff1287aa9f9a268759062e4ab08b9dacbe,0x44928d43b89a8a2607b1c93aab26c4bb50a18f924718882ad0227801978f2498,11871053
115,0,784579,0.0,0x5466e7e6b7afaaf65a062d355f199fb43dfa916281064fce1e6a475b401e0da0,0xd1e5b0ff1287aa9f9a268759062e4ab08b9dacbe,0xb2b181c96b1bb794ea5c18c25e37486c37ce535308105115a9fd991324d08e11,11871053
116,0,1068301,0.0,0x2e6f24eaeac0108901ee165c3f14f896051f8181d73ee403f271697083600183,0xd1e5b0ff1287aa9f9a268759062e4ab08b9dacbe,0x930f2f835f195234f9a5c193d5932a29c10a531f450891cd4ce336df5d75a62c,11871053
117,0,316363,0.0,0xec512203d1c2b3275cc977242fd641682bf8d34cea81f743bd5cfd5835d824b4,0xd1e5b0ff1287aa9f9a268759062e4ab08b9dacbe,0x05faea176858f3f21fd11229661439c40dabd4d85a4fd19c2875c6275b223592,11871053
118,0,359571,0.0,0x1b722461c9f35372f858d34f1612f61956fe741749064d8c420d80c7b8dd39b4,0xd1e5b0ff1287aa9f9a268759062e4ab08b9dacbe,0x95873d74f839ad4d75717cb0fd7550f14a86d6eaaf279d18398474c80a4825ba,11871053
119,0,316363,0.0,0xa57abe7626fd33854619a4bb68c3b8a461ecdcb47915f7a6176e18971dd93c76,0xd1e5b0ff1287aa9f9a268759062e4ab08b9dacbe,0xd3f384468fd8f00a8f6b422d4d1d66bd6586df1aaf5bc0706fbc7ee72a777919,11871053
120,0,758076,0.0,0x32fbe2d9bb6bba775333c67d80cd55d96006dcb12f2f91275387b8e3c911beb4,0xd1e5b0ff1287aa9f9a268759062e4ab08b9dacbe,0xd9e4314b341d0a6be87cc0cc0e1e02b5c085bfa0666b0783aef646674c66f50e,11871053
121,0,766972,0.0,0xfabd126f3d704482b192e4c460d5cb0c384f08c20a3b475bd370c92695720326,0xd1e5b0ff1287aa9f9a268759062e4ab08b9dacbe,0x851478ebeb5e428a9e64a14a7186cb234b85c826e077cf3b2712cd17e2c907d0,11871053
122,0,780775,0.0,0x35092bdfc32c3a72ba60d66ae59b217026bd4159863651e79b738a2ef1284e94,0xd1e5b0ff1287aa9f9a268759062e4ab08b9dacbe,0x46919f520cd49fbcb9672c1d753ff6b980f0f23d198ca94aeff969b7accbc270,11871053
123,0,43242,0.0,0xfad52e1665552dd8b56d3ae841841a825552ba1d502aa007242de3efbb1f8134,0xd1e5b0ff1287aa9f9a268759062e4ab08b9dacbe,0x2a387a9b66264033275ef2f6035a82511864f145c24625687518a322fc6cec7e,11871053
124,0,823185,0.0,0x236b699c6036ac8c56b4a2dfb0c24e3545d49c2e76c6ce6ee99de43efafbfd44,0xd1e5b0ff1287aa9f9a268759062e4ab08b9dacbe,0xaeb264fc026d7d3002a2c8c8fb3ddc09fd35a929189852787f93e2914a50fa68,11871053
125,0,144520,0.0,0xd3dea72d8802028d62a0910a220d44d9ca17d53bb2215be698988d6b2dbb53f8,0xd1e5b0ff1287aa9f9a268759062e4ab08b9dacbe,0x2470ccd170d1d04cc3ae34eb05fbcce8b83e66dd28168b17fd7b87d7ef1d7ed1,11871053
126,0,183547,0.0,0x776eeb652f3aa45a48fcd0d00053b0b9146d8d79d3f8bccd8f8eae00db07bac9,0xd1e5b0ff1287aa9f9a268759062e4ab08b9dacbe,0x6608ae71bada0c052e2eda39c80be4712f0dfc1b00db4b0b33251b0d45ee20a9,11871053
127,0,72785,0.0,0xc993d9ca04a8e51e3877eefa103cf28c5001a1481fe7f18eb1f6994625ad8ed9,0xd1e5b0ff1287aa9f9a268759062e4ab08b9dacbe,0x305c37a0218c77e44e5274bc9dafe2e75f7e7ea96c25e9a66d0cc3ba77c26fdf,11871053
128,0,16674,0.0,0x9f0330face3087c05391f5cf2b57f8994110febe93667990d43afa63496b0068,0xd1e5b0ff1287aa9f9a268759062e4ab08b9dacbe,0x3a161337bd417bc891c6fd4b99ffb499348c610d4eb79b02a0dae34307e99264,11871053
129,0,734388,0.0,0x289db193dc136139aaa922e9616aea0906ebefb2d357a6b2f71caab8924ac5ce,0xd1e5b0ff1287aa9f9a268759062e4ab08b9dacbe,0x552dca046969d56953183cb42af3b290b083865569b8407ca9e62bd597db287d,11871053
130,0,228359,0.0,0xaaf7c84c01d4964e9fb2035fee1cd06ac45971fa3bf40e79e9c58b96d637fd9d,0xd1e5b0ff1287aa9f9a268759062e4ab08b9dacbe,0xac459f3f119d09ce21f5fadfd790bb4c17c114ef670cd1cce39235ef24c002c3,11871053
131,0,642872,0.0,0xf18b6f2784cb2e92ad0f91318d38fffdca77055628609b97a380c95193c73a1a,0xd1e5b0ff1287aa9f9a268759062e4ab08b9dacbe,0x103bdcff7860e85a2b982b39da053bc050808de7bbc374a29522d73badccfc02,11871053
132,0,1023315,0.05,0x0000000000000000000000000000000000000000000000000000000000f42614,0xa7d8d9ef8d8ce8992df33d8b8cf4aebabd5bd270,0xbc3ebe6cc9e09b369dc9bb58708773c6e53f31dcce3e19d95267baba59a6a682,11871204
133,0,940733,0.0,0x5aa453df0914b9059a177dda396e638f6e70f92aff5c857270680f6f6ee01cb1,0xd1e5b0ff1287aa9f9a268759062e4ab08b9dacbe,0xa00e09f61f6a915918d704bf410e5537956f059cb0a0bb6cb494852fe6714c92,11871153
134,601578,1065057,0.0,0xaea3606b8e562eec28ffa056487d985558f60307c2607d3ba74a42386dd8ebbd,0xd1e5b0ff1287aa9f9a268759062e4ab08b9dacbe,0xfe5a5458619a465939d4f19f5ea039cd2ba5fbd60d1c4d72ad73fdd55cb8c275,11871204
135,0,676599,0.3,0x0000000000000000000000000000000000000000000000000000000000000322,0x0574c34385b039c2bb8db898f61b7767024a9449,0xd7c58fa75e4e2de9931a3faa56549d1a4c9476fc5c0c9ceb8d71c2c7ac4da49d,11871229
136,0,704984,0.0,0xf3ceebd0c1b03613e1d1ddaab694d1d4f3f69e10f2a8b29cc24843e2a839ef5a,0xd1e5b0ff1287aa9f9a268759062e4ab08b9dacbe,0x6d9131f6beb5f58dd8cbd71615e9efe3ece7e8e7fd23291d0065159cf3b46080,11871179
137,0,695005,0.0,0x5267226daf8caf04c49e68a2fa85de33989d57368b9c5bf5ae9a7694d63b5ec6,0xd1e5b0ff1287aa9f9a268759062e4ab08b9dacbe,0x1496a8e46cd4fb1626e6ed88153413adc2064d59471d08ebf785a014f26b0634,11871179
138,0,371533,0.0,0x1cdc0d496d8d63cea2e2a4b1eaad31b836381a107ddf860c4cf18bb116e8ac8f,0xd1e5b0ff1287aa9f9a268759062e4ab08b9dacbe,0x21229f97b7f38cf78d1bf162340a149bef386c47f06248f9826b8dc2f8fa0442,11871179
139,0,170791,0.0030874654206796,0x3eeba97484353afe160c1c63dd6489e37cbf603012f7494da6ddd1cdbb735600,0x57f1887a8bf19b14fc0df6fd9b2acc9af147ea85,0x017760abeac98f1a03e07fda5ef1f2e8f5e01262e4b7ff1760e09e54e9517618,11871004
140,170791,78030,0.0030874654206796,0x3eeba97484353afe160c1c63dd6489e37cbf603012f7494da6ddd1cdbb735600,0x57f1887a8bf19b14fc0df6fd9b2acc9af147ea85,0x017760abeac98f1a03e07fda5ef1f2e8f5e01262e4b7ff1760e09e54e9517618,11871004
141,0,463091,0.0,0xa556506b5b4355ead86c5ca73bbdab9a6af1d9f9e7e05cc3c3c046eea9eeee53,0xd1e5b0ff1287aa9f9a268759062e4ab08b9dacbe,0xeae31d819acc7aacc41a985c08c1274c4af332dcbc91cb820781cfed07a77e5c,11871179
142,0,737550,0.0,0x6e88a22bed9b0b998752f0be4f8b77ce5bc7db1365be1db4e46380872e59adc0,0xd1e5b0ff1287aa9f9a268759062e4ab08b9dacbe,0xc41f5012a94cdb7b3cdf0d82dd3dfd0c061e3fa7236a439120056f4034afee86,11871054
143,0,116703,0.0,0xdbfc26529151b9ea9c0b0d9ec04b2391f6b600a39298402ff6e50c41bf49cc8f,0xd1e5b0ff1287aa9f9a268759062e4ab08b9dacbe,0xb7cf5a01bd8c952b0250bfb596c5c9c92132e193c5eb1d3cfff68f6e6654cbb6,11871054
144,0,421939,0.0,0x2d85830723ebdabae2d4c0118221a9122c4ee79420c9fdaba7ad3cb93e26f377,0xd1e5b0ff1287aa9f9a268759062e4ab08b9dacbe,0xeda3600582eb54fba74ec6f48e7cf002ae21ca18a4173074dafd8a59d44a6ad7,11871054
145,0,1027737,0.0,0xcf1cb6e9cc80238f787518704ea11534c4a8105629d30058a3e754725323f188,0xd1e5b0ff1287aa9f9a268759062e4ab08b9dacbe,0x86a9b255a94d1f89feb7f9534d69ea88392ea1e8a72fc8ede18b396a221379d4,11871054
146,0,484788,0.0,0xd2d26a4662f455597481acb9666b8e9094ebd5b11eedb69b23c7ac380915567c,0xd1e5b0ff1287aa9f9a268759062e4ab08b9dacbe,0xf25fcfd75b18a18968e57a1dc9f1720ec87d0cec364d33f3457fda0b6600060d,11871054
147,0,421437,0.0,0xb8473370957cbcc935ed753c6db4a13932a721c85024294decff8c934ae8bd67,0xd1e5b0ff1287aa9f9a268759062e4ab08b9dacbe,0xd4d5546dfa07a8869cbb9babbb02ee6ebb1ce7ef289357eb5b46045814201036,11871054
148,0,116703,0.0,0xe2d8eb409530062f6fa617842798903ce0d65325ddd7c21288f63eee01e5e6b3,0xd1e5b0ff1287aa9f9a268759062e4ab08b9dacbe,0xd6f0937aad8aca10195a8f30cd4798ec140962430bc7476e9c6e33c8d03182c7,11871054
149,0,228359,0.0,0xa71945860b38bf0d67f167fe2566e7512f5ce11e7fdb0ea0225c9fa3e4c4e8ed,0xd1e5b0ff1287aa9f9a268759062e4ab08b9dacbe,0x505d6494ff683d7deaa058b7610549570705b6c98bc2994fca6dfdc87ad8297b,11871054
150,0,883610,0.0,0xe2990185830c9ddbe601350c4ff2e14940969c13c965ebea56f00444b8a3b92b,0xd1e5b0ff1287aa9f9a268759062e4ab08b9dacbe,0x3e0c760881a7eff8d29496d3236580d859f5ecad18bf49407828147233c764dd,11871054
151,0,548853,0.0,0x8642afd9d7a02c5e163065fca7f10bc4dff07c5fc1536317cf91fad6087f6e9b,0xd1e5b0ff1287aa9f9a268759062e4ab08b9dacbe,0xb62aa22c144e18633763046eebaf4b7581690077a35b781bd87413a352a04437,11871054
152,0,783307,0.0,0xd3d8f71bcfc2ac2cf85c7662045a0e0688e1dedb4558997d13d5772f4983a1f3,0xd1e5b0ff1287aa9f9a268759062e4ab08b9dacbe,0xd7c4f483b2576bcd7315ab75e9a8d773399c3276e5b3f51c92abbfbf5d0a6f57,11871054
153,0,1007680,0.0,0xdfeb7ad90a8f5e0e6f81c0d71db09801f327344ee4e48d42c5c7d0706df8e177,0xd1e5b0ff1287aa9f9a268759062e4ab08b9dacbe,0x17d61b46920d0eacaa5ef589d85740c05eeffa1c7593badc927440f26522d736,11871054
154,0,131616,0.0,0x616343b84b3cd8475ac0ed4c15eb77586915183945e24a2b3b950f5fa242e93c,0xd1e5b0ff1287aa9f9a268759062e4ab08b9dacbe,0x76efc1917a978d2e7a1a610a200dfb6e58459a3218eae6b42a6fc3a8b35ac706,11871054
155,0,869288,0.0,0x2f79a04c2c2a4b23e733289663beff2688a39962ae51f8d6cca7a4e1813f113b,0xd1e5b0ff1287aa9f9a268759062e4ab08b9dacbe,0xfa29791fa739c5712ad8fc9cdc596e62a81c36aa92ee8292ff02451e6f7ae731,11871054
156,0,981845,0.0,0x0000000000000000000000000000000000000000000000000000000000000dd5,0x4ad4455ad5ef891695c221e8e683efa65fabede0,0x5e01a8149ac85b7396b97d7f0238a7c871d738de63e599ba538f67d3b8cc8618,11871029
157,0,843623,0.0,0xd94ebf4833ea125374e16717ea2274434423198081bf000fb20a67f6fbfe5b04,0xd1e5b0ff1287aa9f9a268759062e4ab08b9dacbe,0x6728784c16837e99049c4dc808ced1e3726abadcf6745590cb8dd3489dc2eeeb,11871054
158,0,169884,0.0,0xf657f9c861643a06ab9eb55a2860d43aaea0bdb46cdaa8f0b5b26766732633a5,0xd1e5b0ff1287aa9f9a268759062e4ab08b9dacbe,0x82a159d6bb9d02a817788f93de98e9d5e6e2a40841e513b5bb7ac8711d6ce23d,11871054
159,0,852910,0.0,0x98be3a2772f499698ecf9f67bca00e96abd65536b1dd8e5878e834cd35919fb5,0xd1e5b0ff1287aa9f9a268759062e4ab08b9dacbe,0x831f296c03f24a9abe220f8d1eaaaad77c9ae236e3657f57e75e03f583b3792c,11871054
160,0,539398,0.0,0xd367e695704eadf09ec1d531a842c33e0519648eaa15a9d5da326de66ac2c507,0xd1e5b0ff1287aa9f9a268759062e4ab08b9dacbe,0x18a839d5f1f4e431aae46bf8222d72eec0031e04bacb6de0b539263c8fbd021a,11871054
161,0,903894,0.0,0x5ec0cc9583aaad9ac1e37882ed81cb51fe365594df45035e27533ab338260859,0xd1e5b0ff1287aa9f9a268759062e4ab08b9dacbe,0x9f4a1830e08b9fc489faadecd3cf61eb20b83a80fd7c6009ad5dfd2aae26d70e,11871054
162,0,1075781,0.0,0xa9788213b69af1583d9d57bfcf82152efddf71e65c1b93ada180936e607868d9,0xd1e5b0ff1287aa9f9a268759062e4ab08b9dacbe,0x124d317935c951153134bd8d06aaeb0fbb3aaa93083e244473525481b971852d,11871054
163,0,798376,0.0,0xa3f6dbb7fc485252564198404ec0217be89e524428e522853623658a7cf8e33b,0xd1e5b0ff1287aa9f9a268759062e4ab08b9dacbe,0x18a2c24c9cfb24d3acaa96ccba7b5c9161a44cfa6646963da59860cee7acf1bf,11871054
164,0,350827,0.0,0x511ecab1f6048a64143a1f175971951e5be67d3222f1df569b9cd485ecdb7ed5,0xd1e5b0ff1287aa9f9a268759062e4ab08b9dacbe,0xfa20da0e50dc4e8f828e721c71eb1280455b3e9179c819e48b9efaba7b85041c,11871054
165,0,773983,0.0,0xef12108f3fae54c1b3cefbb7078954595ebca9fca429161c5a7c208a6effc20a,0xd1e5b0ff1287aa9f9a268759062e4ab08b9dacbe,0x74fe8a6d22ee5da0280e6b1470c300f537c2712a906ab69e80d46b2cd99bc764,11871054
166,743586,385260,0.0,0x000000000000000000000000000000000000000000000000000000000000195d,0xc2c747e0f7004f9e8817db2ca4997657a7746928,0x47ca278e10ffb6cadd80779ade4c4d45ba12785fa7b0729cc5cfc26073767404,11870984
167,0,216060,0.0,0x344381b0d0721a8cfa7c8eb06f09361ab3034585dacfe2435b7abf0ccdba2533,0xd1e5b0ff1287aa9f9a268759062e4ab08b9dacbe,0x5665e292cbe37458826f680d9ef90db72a02fc207e0674a999df56228492a9e4,11871054
168,0,115589,0.0,0xcd43bba299fc19ec066543b81f4ec89134c8c9ed813dfafbe1e9f0074a0dec2b,0xd1e5b0ff1287aa9f9a268759062e4ab08b9dacbe,0x3921034765b67417030ad1d15441f6d3191a682a838988e068d49876142269c5,11871054
169,0,739335,0.0,0x146fc29b07e0d109fee5cdcdda2cc223f7ed12f0a5e126a3c260da4882299c60,0xd1e5b0ff1287aa9f9a268759062e4ab08b9dacbe,0xbe894571c3127f49d7a6e269b52bbe6ba3ad8cfff1dcd6a3d60aaf6e3d63ecaa,11871054
170,0,142402,0.0,0xaf964accbeb2d958658ae7cdba071806f456a01f4106a7fb60ea01dba71f5862,0xd1e5b0ff1287aa9f9a268759062e4ab08b9dacbe,0x206d56bdc451b84c8045daf52b1ad74ad9f0140111a9823c91d0b896af264e87,11871054
171,0,191174,0.0,0x2f8ca436316af13441bd4f74ab8c2654f41987fdeeb6a5013bbce93ba1da19f8,0xd1e5b0ff1287aa9f9a268759062e4ab08b9dacbe,0x12a5fd21b81409136ddd2155baed037b640273962fb7e4991b6121abd6dffd1c,11871054
172,0,883963,0.0,0x4b187c9946baee1f23afe2348b3dfebe6f2be4715cc6b5dd31157b0be18ce226,0xd1e5b0ff1287aa9f9a268759062e4ab08b9dacbe,0x6c755994e1ba919142ab55fe8c7e5105df46caee15a4c5461c32f029918fa399,11871054
173,0,541839,0.0,0x13d68ef2b87d33be7ee0dcdb7614e1cf036101aba3eba4efc27dc48277a1de74,0xd1e5b0ff1287aa9f9a268759062e4ab08b9dacbe,0x9769a29b32d9d42c6fa28e4e495dfc61a4d53139538ad399ca3f5540fd13f021,11871253
174,0,479402,0.0,0xc07bc3cdb122d33a3e8257d59893d7070881dd4056738f59ff901bc95a797e6b,0xd1e5b0ff1287aa9f9a268759062e4ab08b9dacbe,0x5d91f648f40046644b7934dd63e2ceaaaeb1cac9279d7d205245453fa18047e9,11871054
175,0,371533,0.0,0x2fc26db35c340039ce1e6706a7118e2648e992198cdc7e837bba12ed83532504,0xd1e5b0ff1287aa9f9a268759062e4ab08b9dacbe,0x91e6a5f5a1e94e95a656340c7e360ad5cc76ea56b0246faadf73149be144e346,11871253
176,0,182496,0.0,0xde36b7233e652996ff11a6a7cc52bc7dbc4ec03e1701b5722060fc519eafcdf8,0xd1e5b0ff1287aa9f9a268759062e4ab08b9dacbe,0xe588efcffb6f73781857a749f5fe302a2335584cca9d52fc42a557b08794e175,11871054
177,0,624347,0.0,0x3ee8cb572c45f320cea4b9ba2c83102c7a0e68d890113e076a6614341830d657,0xd1e5b0ff1287aa9f9a268759062e4ab08b9dacbe,0x6d596c6fd3d1874910f64a2656b1786c6fbac5ecdc5d805ebd4515142dbc60ec,11871054
178,0,183671,0.0,0xa063b17e36a4e46716efccf487258eae5594416886bd018a8f5c98e12a634598,0xd1e5b0ff1287aa9f9a268759062e4ab08b9dacbe,0xb37df0506a1ec81f2cf856a0fac7c5033645c42e9676a380436d43bbee42292e,11871054
179,0,506994,0.0,0x72db95b27c240b28fcee389a848c3f483f63588034017be4b83c2314dc22fbf9,0xd1e5b0ff1287aa9f9a268759062e4ab08b9dacbe,0xe2927d41a051accb2f0716a731d1ffc74aaed7718e5c07578a2b53b756c8c68c,11871054
180,0,50843,0.0,0x5e61c0884b42e41c07fadfd256755b651f99106038157ce4fcfb0bcd173254cb,0xd1e5b0ff1287aa9f9a268759062e4ab08b9dacbe,0x664ed17168558fdefbc89b8e15c2f859eb02fb44089f9371149c093ee000600c,11871054
181,0,336410,0.0,0xf4077dbbb06a3e9feeb7176e0a2f1de886c2774b6dcfcda7f957a10cb393d958,0xd1e5b0ff1287aa9f9a268759062e4ab08b9dacbe,0xba7bea82600ef4da17f02491d0c1a2962fb2e53894dcfd2a910a9944f081224e,11871054
182,0,111252,0.0,0x25ecbc9c6a23d9c444687cc223b3812f8054c63278a0c03b8d6049d4706d8516,0xd1e5b0ff1287aa9f9a268759062e4ab08b9dacbe,0x42380e79a97a37d2fd29371888aa9dfe9c79f31efd36806540669f1645def337,11871054
183,0,394755,0.0,0xd167606b3a6e04981fa81b35a38723839edd2dc47f0042f7105c4e512962b708,0xd1e5b0ff1287aa9f9a268759062e4ab08b9dacbe,0xd7c32801dffed27ff58596f0d7777f23e408051e1a09ca3eaa5456131fea7fa5,11871054
184,595605,668369,0.0,0x0000000000000000000000000000000000000000000000000000000000004afd,0xb932a70a57673d89f4acffbe830e8ed7f75fb9e0,0x9b0130be5b4f1334b27579fbc9644fe16712097fb54f6abfa71408ed04afae8d,11871229
185,0,852910,0.0,0x12e54a08fd658e1a0eccc02d752d189fde66b59652474ca9a9e80d38d60940b5,0xd1e5b0ff1287aa9f9a268759062e4ab08b9dacbe,0x8df73bde284cda8e1747f2fcd7467be22261337d74c0df0faa349fb023bace66,11871378
186,0,673686,0.0,0xf93f8ae42f7a232952ed0eceb3cdaba569d02a5e508fc554c25edbccbad404bc,0xd1e5b0ff1287aa9f9a268759062e4ab08b9dacbe,0xd4738622168c8a886dc133f3a53a69f450656a33692c14df998cdeb0248436b8,11871378
187,60173,940694,0.0,0x00000000000000000000000000000000000000000000000000000000000016fe,0xc2c747e0f7004f9e8817db2ca4997657a7746928,0xd8afb5ebff3dbac90ff3619df7836b44400f1a82314c75276d5136a7c1977b20,11871354
188,0,265658,0.0,0xb25f39e56cee6d4431ed6fa02182ffa00eb8492af7f6a457a62089a4fea4025e,0xd1e5b0ff1287aa9f9a268759062e4ab08b9dacbe,0x8180d64cdc84b3b48a4bb205ad19654c1142649d926b06be254e81fc2a837390,11871130
189,0,461653,0.0,0x97ab57abd2c6d190c77b5056b75453b9ef6c3728e8698d0d951b2ad19195f69d,0xd1e5b0ff1287aa9f9a268759062e4ab08b9dacbe,0x74da509eee8c23cb74755d0a45ca59c1873f1b036b27655ae142eafd2073505b,11871154
190,0,882083,0.0,0xf728e34ff7ce2dda4ef22b1282a55cb01ec6664afb9e534af5e47c47389844a3,0xd1e5b0ff1287aa9f9a268759062e4ab08b9dacbe,0x855ff184df3091e025042e598570e45a12986056ea5ab691bc9aea4656df11f5,11871154
191,0,125507,0.0,0x95cdc8d729107b87eda8a9622e6a8dbbe13c66c11af6ea1b675ec77fb2e303b2,0xd1e5b0ff1287aa9f9a268759062e4ab08b9dacbe,0xf9888a5ac03ecd292bcad723835e98109ff6f518ef1783bfe8b479ef02817d47,11871154
192,0,758076,0.0,0xb122c39d1dca1cbf573948d7c162236428f7468d7006f9dbd64beee38c512cbf,0xd1e5b0ff1287aa9f9a268759062e4ab08b9dacbe,0x45f7afa9d13dccd49e78c918590880f0cfe94dd973f2c89d0c6d6fb84b974b4f,11871154
193,593692,463584,0.0,0x804d75875cf26d139cf13f52e96218bb747557c0c5f7d7a6e94abf6b806a0fa1,0x629a673a8242c2ac4b7b8c5d8735fbeac21a6205,0xec29aa320f87677546d5cfc74a4af774ed209c0849c5e8d15ff8509806e26127,11871005
194,116400,38646,0.0,0x96475a95b36436417579c4cc13155ea2d415125e4e07c5a2d2d9ed7fa94cfcbc,0x629a673a8242c2ac4b7b8c5d8735fbeac21a6205,0x78754abbee8bb82e7abb0be51de8ec44d750d717072c29f42695fa1f8dd85bd9,11871005
195,246215,1056786,0.0,0x818781f744185752af8dd92b7b01bdd4567d7ed9e41774aa08ec5534c3a69077,0x629a673a8242c2ac4b7b8c5d8735fbeac21a6205,0xe135112a7d0fa5f71c09ff2f0ed06b1828f090e0b03feb1efedf583e9361c1f9,11871005
196,722983,509886,0.0,0x23589098aba7da176e72626dde045a32712c283eaa753e970638c432117aa0eb,0x629a673a8242c2ac4b7b8c5d8735fbeac21a6205,0x80a77a478fde6606fd5c14b3860a0859ebce3caff94d6cf7f41155f1412981e8,11871005
197,405821,1000539,0.0,0xee4502c92fba95edacceab1e485cc8dea7e7677a25047b95c088d4c0e7a53811,0x629a673a8242c2ac4b7b8c5d8735fbeac21a6205,0xee05b8b97fb968381ba3d38ef84ace514fc76d247040f2beb1190f506f78a26f,11871005
198,569628,51406,0.0,0x53accd3f91e2114c26edb0660abbedee87920e7c176f0e1e6e51d21b90e03c79,0x629a673a8242c2ac4b7b8c5d8735fbeac21a6205,0xb36086cbcb02baa913108f52cd80d3ca8a5f52d18dafcd490a5ed0b476c3cc00,11871005
199,1069660,870362,0.0,0x000000000000000000000000000000000000000000000000000000000000017c,0x3b3ee1931dc30c1957379fac9aba94d1c48a5405,0xd99fa27c54356fdc6a58477e2c7ddedcbf06391f5487e27878845e9e2c4daf36,11871354
